@relation 'dataframe-weka.filters.unsupervised.attribute.StringToNominal-R18-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NC:A,D:B,N:?-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R14-15-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast'

@attribute age numeric
@attribute sex {'M','F'}
@attribute inhabitants numeric
@attribute unemployment_rate numeric
@attribute comm_crimes numeric
@attribute issuance_frequency {'MONTHLY ISSUANCE','ISSUANCE AFTER TRANSACTION','WEEKLY ISSUANCE'}
@attribute average_credit numeric
@attribute max_credit numeric
@attribute min_credit numeric
@attribute average_withdrawal numeric
@attribute max_withdrawal numeric
@attribute min_withdrawal numeric
@attribute card {'Y','N'}
@attribute stato {1,0}

@data
38,'M',88757,2.68,2218,'MONTHLY ISSUANCE',13851.956667,21369.6,300,13300.085714,25886.6,2300,'N',1
49,'F',110643,4.48,2252,'MONTHLY ISSUANCE',17809.731579,25694.4,700,17692.458824,33433.6,5500,'Y',1
26,'M',127369,5.88,2807,'WEEKLY ISSUANCE',34922.301538,137783.3,39.2,30753.784615,131049,30,'Y',1
63,'M',226122,4.79,9208,'MONTHLY ISSUANCE',41906.954167,61252.2,700,36522.068085,81105.6,8200,'Y',1
27,'M',226122,4.79,9208,'WEEKLY ISSUANCE',24935.050943,108492.5,129.4,21051.269231,97154,2300,'Y',1
26,'M',112065,1.44,4987,'MONTHLY ISSUANCE',17190.125,24354.7,800,18581.157143,31062.6,10200,'Y',1
36,'M',102609,5.45,2134,'MONTHLY ISSUANCE',20405.351613,33145.6,18167.7,18974.553333,42615.6,3200,'Y',1
26,'M',197099,2.31,4265,'MONTHLY ISSUANCE',14806.511321,20774.2,600,13706.003922,32322.6,822.6,'Y',1
19,'M',228848,4.72,5887,'MONTHLY ISSUANCE',28748.380303,43789.3,800,25134.738462,68057.4,1300,'Y',1
18,'F',88884,1.85,2674,'MONTHLY ISSUANCE',51475.188,74129.9,500,49491.641667,92427,9900,'Y',1
43,'F',93931,1.54,1913,'MONTHLY ISSUANCE',13786.184507,24672.8,12275.5,10460.463768,26414.6,1314.6,'Y',1
50,'M',125832,4.12,2103,'MONTHLY ISSUANCE',25521.89,44577.3,300,24569.938983,61794.6,1900,'Y',1
18,'F',109164,3.95,2471,'WEEKLY ISSUANCE',21499.293548,102988.4,76.3,20997.66,86990.7,1830,'Y',1
25,'F',177686,1.71,6295,'MONTHLY ISSUANCE',20395.852381,28867.6,900,21268.421053,33814.6,9014.6,'Y',1
53,'F',177686,1.71,6295,'WEEKLY ISSUANCE',40949.552381,146565.1,137,35941.7875,149330,4836.5,'N',1
61,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',25442.532857,46867.6,19220.2,22478.183824,56498.6,8900,'Y',1
30,'M',75637,0.59,3529,'MONTHLY ISSUANCE',12918.380952,19307.4,600,13387.8875,24520.6,3500,'Y',0
24,'M',88884,1.85,2674,'WEEKLY ISSUANCE',41942.548148,59337.2,600,30758.619231,52786.3,7530,'N',1
45,'M',387570,1.96,18696,'MONTHLY ISSUANCE',53479.486957,198890.7,118.6,46901.890909,125127.6,1700,'N',1
23,'F',51313,4.2,1452,'ISSUANCE AFTER TRANSACTION',29916.512903,101744.8,87.7,21382.92623,135357.2,100,'Y',0
28,'F',51313,4.2,1452,'WEEKLY ISSUANCE',49259.9625,172864.2,121.7,42190.784615,148616,6100,'N',1
49,'M',323870,5.44,18347,'MONTHLY ISSUANCE',52490.509259,148957.9,161.7,49244.204,128814.6,6114.6,'N',1
25,'F',197099,2.31,4265,'ISSUANCE AFTER TRANSACTION',53401.54,81533.2,600,44555.257143,100900,10100,'Y',1
22,'F',1204953,0.43,99107,'WEEKLY ISSUANCE',38894.952174,126435.8,184.5,30070.304762,112174.7,900,'N',1
53,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',22493.711268,38018.9,1100,19376.576812,60280.6,8680.6,'Y',1
51,'F',94812,3.67,2804,'WEEKLY ISSUANCE',31172.686364,184750,9.1,28212.009091,166430,30,'Y',0
35,'F',108871,3.47,2305,'MONTHLY ISSUANCE',41627.048529,161042.4,103.4,37761.955224,140755.1,7750.6,'Y',1
25,'M',148545,5.56,3590,'MONTHLY ISSUANCE',15019.33913,31827.8,200,13499.438095,42940.6,600,'Y',1
50,'M',51428,3.98,1099,'MONTHLY ISSUANCE',18354.211765,26242.5,15975.1,18196.7,35672.6,3700,'N',1
41,'F',148545,5.56,3590,'ISSUANCE AFTER TRANSACTION',53386.81791,81586.5,1000,45315.272727,107000,14000,'Y',1
42,'F',72541,2.01,1525,'MONTHLY ISSUANCE',10241.298305,17504.9,500,10517.407143,20619.6,1200,'Y',1
25,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',35446.358621,135620,156.3,33604.318519,128567.6,12167.6,'Y',1
18,'F',285387,7.75,10108,'MONTHLY ISSUANCE',16671.945833,25035.8,900,17187.172727,41389.6,2200,'Y',1
32,'F',285387,7.75,10108,'MONTHLY ISSUANCE',21885.345833,30689.5,300,21445.96087,63737.6,8157.6,'Y',1
36,'F',112709,2.31,2618,'MONTHLY ISSUANCE',19456.364706,28112.7,400,14754.806667,37314.6,3414.6,'Y',1
47,'F',108871,3.47,2305,'MONTHLY ISSUANCE',22387.51875,30650,20412.8,21815.812903,43513.6,2300,'Y',1
18,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',24180.916667,33957.3,700,24733,42403.6,11400,'N',1
41,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',11597.758929,17628.4,8601,11498.12,22055.6,2700,'Y',1
53,'F',128118,7.07,6872,'ISSUANCE AFTER TRANSACTION',40164.240625,179595,42.3,34382.012903,95170.2,100,'N',1
61,'M',77963,4.02,3120,'WEEKLY ISSUANCE',14972.623077,53780.9,180.7,15613.956522,33600,30,'Y',1
47,'M',145688,1.86,2906,'WEEKLY ISSUANCE',28852.465217,85547.3,77.7,25918.94,103030,2130,'Y',1
52,'F',42821,7.01,1358,'MONTHLY ISSUANCE',50489.961765,68055.8,45303.7,41632.6,91514.6,7527.3,'N',1
43,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',41518.909524,101117.1,82.6,37399.828571,105398.3,14.6,'Y',1
62,'M',77917,2.89,2122,'MONTHLY ISSUANCE',14059.285915,19332.8,800,13373.405797,27487.6,2400,'Y',1
32,'F',77963,4.02,3120,'MONTHLY ISSUANCE',24858.926923,122003,139.9,21446.354545,74826.9,1200,'N',1
53,'F',387570,1.96,18696,'MONTHLY ISSUANCE',24193.494737,104494.2,150,23751.506667,97611.6,400,'N',1
40,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',32195.742857,44655,300,27895.732353,66958.1,1400,'N',1
27,'M',387570,1.96,18696,'ISSUANCE AFTER TRANSACTION',20923.640816,31250,19028.5,19106.254167,32000,1500,'Y',1
59,'M',45714,3.6,888,'MONTHLY ISSUANCE',19334.307895,101309,117.3,16011.016216,97014.6,14.6,'Y',0
32,'M',145688,1.86,2906,'MONTHLY ISSUANCE',19499.425806,27529.5,1000,17677.689655,45889.6,7900,'Y',1
32,'M',75685,2.26,2123,'MONTHLY ISSUANCE',22557.85,31053.6,20607.6,22040.035714,48167.6,10024.6,'Y',1
28,'F',53921,3.26,1875,'MONTHLY ISSUANCE',26094.790625,36517.7,300,25996.141935,62984.6,12900,'Y',1
41,'M',58796,3.6,1879,'MONTHLY ISSUANCE',27448.423529,84355.8,121.5,24164.2,69100,6814.6,'Y',1
36,'M',77917,2.89,2122,'MONTHLY ISSUANCE',26254.002564,36930.9,800,26032.967568,55913.6,10100,'Y',1
58,'F',124605,4.98,3158,'MONTHLY ISSUANCE',35994.97619,107930.9,2336.7,31840.111111,71933.9,1500,'Y',1
49,'M',45714,3.6,888,'MONTHLY ISSUANCE',41360.175806,153083.1,148.4,34898.76,122114.6,1714.6,'N',1
45,'M',162580,1.81,5410,'MONTHLY ISSUANCE',27534.678788,98420.2,169.6,23563.7125,93114.6,2414.6,'Y',1
60,'M',81344,3.97,2487,'MONTHLY ISSUANCE',10449.452,20444.8,600,9415.790909,25016.6,900,'Y',1
62,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',50273.102439,70717.5,1000,39846.785,90301.6,6701.6,'N',0
60,'M',102609,5.45,2134,'MONTHLY ISSUANCE',20491.94,28512.2,18183.2,14678.208333,46421.1,3017.9,'Y',0
49,'M',139012,3.49,2799,'MONTHLY ISSUANCE',21561.838095,30148.3,500,20001.803279,39254.8,6940.2,'Y',1
55,'M',51313,4.2,1452,'WEEKLY ISSUANCE',33488.252778,46412.6,30855.7,30916.485714,61393,4300,'N',1
22,'M',51313,4.2,1452,'MONTHLY ISSUANCE',43887.005714,78409.8,200,37928.197101,119714.6,6214.6,'N',1
23,'M',108871,3.47,2305,'MONTHLY ISSUANCE',15403.064286,33561.9,400,13785.546154,45842.6,2800,'Y',1
34,'M',161954,4.5,3651,'MONTHLY ISSUANCE',20943.373134,31197.1,19001.1,20448.927273,45814.6,4700,'Y',1
56,'M',114200,5.72,2718,'MONTHLY ISSUANCE',25162.165957,58177.3,700,18613.968889,68602.6,5800,'Y',1
53,'F',107911,3.56,1903,'MONTHLY ISSUANCE',17451.023077,24272.2,400,16385.237838,33690.6,7010.6,'Y',1
58,'M',162580,1.81,5410,'MONTHLY ISSUANCE',26664.643478,35872.6,23828.9,25862.161905,41227.6,14627.6,'Y',1
22,'M',197099,2.31,4265,'MONTHLY ISSUANCE',12322.611905,29023.8,500,11867.778947,39969.6,2900,'Y',1
33,'M',77917,2.89,2122,'MONTHLY ISSUANCE',22174.665672,31160.6,700,21625.009091,45914.6,900,'N',1
23,'M',102609,5.45,2134,'MONTHLY ISSUANCE',62738.45,174260.6,7181.7,58176.752941,168847.6,12147.6,'Y',1
63,'M',182027,3.74,4433,'WEEKLY ISSUANCE',26548.862162,138602.6,124.1,22595.622857,111000,30,'Y',0
46,'M',157042,2.43,3894,'WEEKLY ISSUANCE',31159.096296,116467.9,130.8,27579.061538,81675.8,3600,'Y',1
52,'F',125832,4.12,2103,'MONTHLY ISSUANCE',18960.953846,26870.2,400,17462.08,42014.6,100,'Y',1
22,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',44078.578788,61621.1,1100,36822.125,77314.6,10809.6,'N',1
45,'M',125832,4.12,2103,'MONTHLY ISSUANCE',41190.390323,57240.1,300,35147.239344,80348.6,15348.6,'N',1
48,'F',182027,3.74,4433,'MONTHLY ISSUANCE',32775.184848,112866.1,19.7,30843.8,86830.6,930.6,'Y',0
54,'M',77917,2.89,2122,'MONTHLY ISSUANCE',22741.781633,35544.6,400,19895.442553,53300.1,10500.1,'Y',1
37,'F',145688,1.86,2906,'MONTHLY ISSUANCE',7886.716667,13581.6,4441.8,8340.72,16350.6,4300,'Y',1
35,'F',114006,5.39,4166,'MONTHLY ISSUANCE',27947.390698,129218.7,154,22528.285714,88696.6,1914.6,'Y',1
40,'M',182027,3.74,4433,'MONTHLY ISSUANCE',16739.402564,82683.4,19.5,16494.355263,57488.3,25,'Y',0
54,'F',133777,7.61,4859,'MONTHLY ISSUANCE',39527.933333,54677.5,400,35032.438462,90839.8,5700,'N',1
47,'F',109164,3.95,2471,'MONTHLY ISSUANCE',19231.041176,26402.2,1100,13239.333333,36738.6,7038.6,'Y',1
28,'M',119895,9.4,4743,'MONTHLY ISSUANCE',6544.934043,13654.4,5748.1,6519.436364,12208.6,1200,'Y',1
25,'F',70699,3.35,1910,'MONTHLY ISSUANCE',40472.678571,93274.3,222.3,41148.691667,92080.8,7700,'N',1
63,'M',125236,7.68,5190,'MONTHLY ISSUANCE',35966.3,50973.1,600,31632.690909,55914.6,4300,'Y',1
36,'F',106054,6.55,3079,'MONTHLY ISSUANCE',17545.402564,24374.8,1000,17452.427027,30009.6,9000,'Y',1
34,'F',74062,2.62,1181,'MONTHLY ISSUANCE',8792.910938,14894.4,1100,8636.898361,24700.6,2600,'Y',1
37,'M',75637,0.59,3529,'MONTHLY ISSUANCE',16766.852308,39913.4,800,15566.053968,54929.6,2200,'Y',1
37,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',22120.741304,32524,18178.4,19641.172727,35713.6,6000,'Y',1
28,'F',148545,5.56,3590,'MONTHLY ISSUANCE',13555.150725,21692.5,10755.1,12990.78209,41379.6,200,'Y',1
60,'M',74062,2.62,1181,'MONTHLY ISSUANCE',15801.708571,25578.6,800,16055.581818,30959.8,7600,'Y',1
18,'M',149893,5.05,5892,'MONTHLY ISSUANCE',11208.907692,22519.6,200,11288.451429,19816.6,3396.6,'Y',1
55,'F',81344,3.97,2487,'MONTHLY ISSUANCE',23749.461765,33548.9,1000,19071.13125,41054.4,9400,'Y',1
44,'F',85852,8.23,2822,'MONTHLY ISSUANCE',11694.359259,18876,300,10544.744,23768.6,100,'Y',1
59,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',36411.78806,148618.9,106.4,31745.223881,133114.6,14.6,'Y',1
31,'M',107911,3.56,1903,'MONTHLY ISSUANCE',51593.303571,76416.9,700,45345.581481,88321.9,11121.9,'Y',1
41,'M',77963,4.02,3120,'MONTHLY ISSUANCE',30954.12963,43571.7,300,28483.834615,60269.3,3500,'Y',0
41,'M',108871,3.47,2305,'MONTHLY ISSUANCE',18040.817647,26096.9,600,18068.04,45314.6,6100,'Y',1
59,'M',92084,0.54,4316,'MONTHLY ISSUANCE',37686.180597,187318.8,111.5,34209.081818,160863.6,5921.6,'Y',1
48,'F',86513,4.52,1460,'ISSUANCE AFTER TRANSACTION',21192.448485,40360.2,15743,17248.409375,37323,3900,'Y',1
28,'F',81344,3.97,2487,'MONTHLY ISSUANCE',34451.980645,88371.6,34.5,31715.627586,70393.3,2793.3,'Y',1
47,'M',102609,5.45,2134,'MONTHLY ISSUANCE',36941.025352,128796.1,69.3,31978.822857,154901.6,3501.6,'Y',1
